ImageName,ImageID,Year,coder1-encodings,coder2-encodings,coder1-hardness,coder2-hardness
VisC.171.6.png,I6672Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.171.7.png,I6673Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.179.6.png,I210Y2000,2000,Bar,Bar,Easy,Easy
VisC.179.7.png,I211Y2000,2000,Line,Line,Easy,Easy
VisC.187.5.png,I216Y2000,2000,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.187.9.png,I220Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.187.7.png,I218Y2000,2000,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.187.8.png,I219Y2000,2000,Line,Line,Easy,Easy
VisC.187.12.png,I222Y2000,2000,Surface/Volume,Grid,Easy,Easy
VisC.187.13.png,I223Y2000,2000,Line,Line,Neutral,Easy
VisC.195.3.png,I230Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.195.4.png,I231Y2000,2000,Surface/Volume,Surface/Volume,Hard,Easy
VisC.195.6.png,I233Y2000,2000,Surface/Volume,Surface/Volume,Easy,Hard
VisC.195.8.png,I6498Y2000,2000,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.195.7.png,I6497Y2000,2000,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.195.10.png,I6500Y2000,2000,Surface/Volume,Surface/Volume,Easy,Hard
VisC.195.11.png,I6501Y2000,2000,Surface/Volume,Surface/Volume,Hard,Easy
VisC.195.14.png,I6504Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.195.15.png,I6505Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.195.17.png,I6507Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.203.1.png,I234Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.203.2.png,I235Y2000,2000,Surface/Volume,Surface/Volume,Hard,Hard
VisC.203.4.png,I237Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Hard
VisC.203.7.png,I240Y2000,2000,Surface/Volume,Surface/Volume,Hard,Neutral
VisC.203.8.png,I241Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.203.11.png,I244Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.203.12.png,I245Y2000,2000,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.211.1.png,I246Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.211.4.png,I249Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.211.6.png,I251Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.211.7.png,I252Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.219.2.png,I256Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.219.4.png,I258Y2000,2000,Line,Line,Easy,Easy
VisC.219.3.png,I257Y2000,2000,Line,Line,Easy,Easy
VisC.219.6.png,I260Y2000,2000,Line,Line,Easy,Easy
VisC.219.5.png,I259Y2000,2000,Line,Line,Easy,Neutral
VisC.227.3.png,I263Y2000,2000,Area,Area,Neutral,Neutral
VisC.227.5.png,I265Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.227.8.png,I268Y2000,2000,Line,Line,Easy,Easy
VisC.235.4.png,I272Y2000,2000,Line,Node-link,Hard,Easy
VisC.235.6.png,I274Y2000,2000,Node-link,Node-link,Easy,Neutral
VisC.235.8.png,I276Y2000,2000,Node-link,Node-link,Neutral,Easy
VisC.235.10.png,I278Y2000,2000,Line,Line,Easy,Easy
VisC.235.11.png,I279Y2000,2000,Point,Point,Neutral,Easy
VisC.235.13.png,I281Y2000,2000,Node-link,Node-link,Easy,Easy
VisC.235.17.png,I285Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.235.18.png,I286Y2000,2000,Grid,Node-link,Hard,Easy
VisC.235.21.png,I289Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.243.1.png,I292Y2000,2000,Line,Line,Easy,Neutral
VisC.243.2.png,I293Y2000,2000,Point,Grid,Easy,Easy
VisC.243.10.png,I300Y2000,2000,Line,Line,Easy,Easy
VisC.251.7.png,I308Y2000,2000,Point,Point,Easy,Easy
VisC.251.8.png,I309Y2000,2000,Point,Point,Easy,Easy
VisC.251.9.png,I310Y2000,2000,Point,Point,Easy,Hard
VisC.251.10.png,I311Y2000,2000,Point,Point,Easy,Easy
VisC.251.11.png,I312Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.251.14.png,I315Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.251.13.png,I314Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.259.3.png,I6674Y2000,2000,Grid,Glyph,Easy,Hard
VisC.259.5.png,I6676Y2000,2000,Grid,Grid,Easy,Neutral
VisC.259.11.png,I323Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.259.9.png,I321Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.259.10.png,I322Y2000,2000,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.267.7.png,I330Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.275.9.png,I339Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.275.10.png,I340Y2000,2000,Node-link,Node-link,Easy,Easy
VisC.275.11.png,I341Y2000,2000,Node-link,Node-link,Easy,Easy
VisC.283.3.png,I344Y2000,2000,Line,Line,Hard,Easy
VisC.283.4.png,I345Y2000,2000,Line,Line,Neutral,Easy
VisC.283.2.png,I343Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.283.6.png,I347Y2000,2000,Line,Line,Easy,Easy
VisC.283.11.png,I352Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.283.13.png,I354Y2000,2000,Line,Line,Easy,Easy
VisC.303.4.png,I366Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.311.6.png,I380Y2000,2000,Line,Line,Easy,Easy
VisC.311.10.png,I383Y2000,2000,Line,Line,Easy,Easy
VisC.319.12.png,I395Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.319.8.png,I391Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.319.10.png,I393Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.319.9.png,I392Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.343.4.png,I414Y2000,2000,Line,Line,Easy,Easy
VisC.343.7.png,I416Y2000,2000,Line,Line,Neutral,Easy
VisC.343.10.png,I418Y2000,2000,Line,Line,Hard,Neutral
VisC.343.9.png,I417Y2000,2000,Line,Line,Easy,Neutral
VisC.351.3.png,I424Y2000,2000,Pattern,Pattern,Neutral,Hard
VisC.351.2.png,I421Y2000,2000,Line,Line,Easy,Neutral
VisC.351.4.png,I422Y2000,2000,Pattern,Pattern,Neutral,Easy
VisC.359.14.png,I447Y2000,2000,Pattern,Pattern,Easy,Easy
VisC.367.8.png,I456Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.367.7.png,I455Y2000,2000,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.373.3.png,I460Y2000,2000,Line,Line,Neutral,Easy
VisC.373.6.png,I464Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.373.8.png,I466Y2000,2000,Point,Node-link,Easy,Easy
VisC.373.13.png,I471Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.373.14.png,I474Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.381.12.png,I6698Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.381.13.png,I487Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.389.1.png,I488Y2000,2000,Node-link,Node-link,Easy,Easy
VisC.389.5.png,I492Y2000,2000,Line,Line,Easy,Easy
VisC.389.10.png,I496Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Hard
VisC.397.1.png,I497Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.397.2.png,I498Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.397.3.png,I499Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.397.4.png,I500Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.407.1.png,I502Y2000,2000,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.407.8.png,I509Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.407.7.png,I508Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.415.2.png,I514Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Hard
VisC.415.3.png,I516Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.415.4.png,I517Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.415.6.png,I518Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.415.7.png,I519Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.423.2.png,I522Y2000,2000,Bar,Bar,Easy,Easy
VisC.423.4.png,I524Y2000,2000,Bar,Bar,Easy,Easy
VisC.423.5.png,I525Y2000,2000,Line,Line,Easy,Easy
VisC.433.1.png,I527Y2000,2000,Grid,Grid,Easy,Neutral
VisC.433.4.png,I530Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.433.7.png,I533Y2000,2000,Surface/Volume,Grid,Easy,Easy
VisC.433.8.png,I534Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Hard
VisC.437.3.png,I538Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.437.4.png,I539Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.449.1.png,I547Y2000,2000,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.449.10.png,I556Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.449.7.png,I553Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.449.8.png,I554Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.449.12.png,I558Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.453.1.png,I559Y2000,2000,Line,Line,Easy,Easy
VisC.461.6.png,I580Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.465.5.png,I585Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.469.6.png,I587Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.469.7.png,I588Y2000,2000,Surface/Volume,Line,Easy,Easy
VisC.469.8.png,I589Y2000,2000,Surface/Volume,Surface/Volume,Hard,Easy
VisC.469.9.png,I590Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.469.11.png,I592Y2000,2000,Point,Point,Neutral,Easy
VisC.469.10.png,I591Y2000,2000,Area,Area,Hard,Easy
VisC.473.1.png,I593Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.473.3.png,I595Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.477.3.png,I599Y2000,2000,Line,Line,Easy,Easy
VisC.477.4.png,I600Y2000,2000,Line,Line,Easy,Easy
VisC.477.2.png,I598Y2000,2000,Point,Point,Neutral,Neutral
VisC.485.1.png,I602Y2000,2000,Point,Point,Easy,Easy
VisC.489.1.png,I606Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.489.2.png,I607Y2000,2000,Line,Line,Easy,Easy
VisC.489.5.png,I610Y2000,2000,Line,Line,Easy,Easy
VisC.493.2.png,I612Y2000,2000,Line,Line,Easy,Easy
VisC.493.10.png,I620Y2000,2000,Area,Grid,Easy,Easy
VisC.497.1.png,I621Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.497.3.png,I623Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.501.2.png,I629Y2000,2000,Line,Line,Neutral,Easy
VisC.501.3.png,I630Y2000,2000,Line,Line,Easy,Neutral
VisC.501.5.png,I632Y2000,2000,Line,Line,Neutral,Easy
VisC.505.3.png,I637Y2000,2000,Surface/Volume,Surface/Volume,Hard,Easy
VisC.505.10.png,I6680Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.505.11.png,I6684Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
VisC.505.7.png,I6687Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.509.2.png,I639Y2000,2000,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.509.5.png,I643Y2000,2000,Grid,Grid,Neutral,Easy
VisC.509.7.png,I645Y2000,2000,Surface/Volume,Surface/Volume,Hard,Easy
VisC.513.6.png,I655Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
InfoVisC.27.1.png,I677Y2000,2000,Surface/Volume,Surface/Volume,Easy,Easy
InfoVisC.27.3.png,I679Y2000,2000,Node-link,Node-link,Neutral,Easy
InfoVisC.27.4.png,I680Y2000,2000,Node-link,Node-link,Easy,Easy
InfoVisC.27.5.png,I681Y2000,2000,Node-link,Node-link,Easy,Neutral
InfoVisC.39.1.png,I689Y2000,2000,Node-link,Node-link,Easy,Easy
InfoVisC.49.1.png,I698Y2000,2000,Node-link,Node-link,Easy,Easy
InfoVisC.49.3.png,I700Y2000,2000,Line,Line,Easy,Easy
InfoVisC.49.6.png,I703Y2000,2000,Node-link,Node-link,Easy,Easy
InfoVisC.57.1.png,I705Y2000,2000,Bar,Bar,Neutral,Easy
InfoVisC.57.3.png,I707Y2000,2000,Bar,Bar,Easy,Easy
InfoVisC.57.4.png,I708Y2000,2000,Bar,Bar,Neutral,Hard
InfoVisC.57.5.png,I709Y2000,2000,Bar,Bar,Easy,Hard
InfoVisC.85.3.png,I721Y2000,2000,Text,Area,Neutral,Easy
InfoVisC.105.1.png,I730Y2000,2000,Point,Point,Easy,Easy
InfoVisC.105.5.png,I734Y2000,2000,Line,Line,Hard,Easy
InfoVisC.105.6.png,I735Y2000,2000,Line,Line,Easy,Neutral
InfoVisC.115.1.png,I737Y2000,2000,Area,Area,Neutral,Easy
InfoVisC.115.3.png,I739Y2000,2000,Area,Area,Easy,Easy
InfoVisC.115.4.png,I740Y2000,2000,Area,Area,Neutral,Easy
InfoVisC.145.1.png,I763Y2000,2000,Bar,Bar,Hard,Easy
InfoVisC.145.2.png,I764Y2000,2000,Bar,Bar,Neutral,Hard
InfoVisC.145.3.png,I765Y2000,2000,Bar,Glyph,Easy,Hard
InfoVisC.145.4.png,I766Y2000,2000,Bar,Bar,Hard,Easy
InfoVisC.145.5.png,I767Y2000,2000,Point,Point,Easy,Easy
InfoVisC.155.3.png,I777Y2000,2000,Node-link,Node-link,Easy,Easy
InfoVisC.155.6.png,I780Y2000,2000,Bar,Bar,Neutral,Easy
InfoVisC.155.7.png,I781Y2000,2000,Surface/Volume,Surface/Volume,Easy,Hard
InfoVisC.173.6.png,I796Y2000,2000,Point,Grid,Hard,Neutral
InfoVisC.173.7.png,I797Y2000,2000,Grid,Grid,Easy,Easy
InfoVisC.173.8.png,I798Y2000,2000,Grid,Point,Neutral,Easy
InfoVisC.173.10.png,I799Y2000,2000,Point,Grid,Neutral,Easy
VisC.3.2.png,I2Y2005,2005,Pattern,Pattern,Easy,Easy
VisC.3.3.png,I3Y2005,2005,Pattern,Pattern,Neutral,Easy
VisC.3.4.png,I4Y2005,2005,Pattern,Pattern,Hard,Easy
VisC.11.3.png,I8Y2005,2005,Node-link,Node-link,Easy,Easy
VisC.11.6.png,I9Y2005,2005,Grid,Grid,Easy,Easy
VisC.11.9.png,I12Y2005,2005,Area,Grid,Easy,Neutral
VisC.11.7.png,I10Y2005,2005,Glyph,Glyph,Neutral,Neutral
VisC.11.10.png,I13Y2005,2005,Node-link,Node-link,Easy,Hard
VisC.11.16.png,I19Y2005,2005,Node-link,Node-link,Neutral,Easy
VisC.11.15.png,I18Y2005,2005,Node-link,Node-link,Easy,Hard
VisC.19.1.png,I20Y2005,2005,Line,Line,Easy,Easy
VisC.19.4.png,I23Y2005,2005,Line,Line,Easy,Easy
VisC.35.4.png,I35Y2005,2005,Surface/Volume,Surface/Volume,Hard,Easy
VisC.35.3.png,I34Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.35.8.png,I6509Y2005,2005,Point,Surface/Volume,Hard,Hard
VisC.35.7.png,I38Y2005,2005,Point,Point,Neutral,Easy
VisC.43.1.png,I39Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.43.8.png,I44Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.43.11.png,I46Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.43.12.png,I47Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.51.2.png,I49Y2005,2005,Line,Line,Easy,Easy
VisC.51.11.png,I58Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.59.7.png,I65Y2005,2005,Line,Line,Easy,Easy
VisC.65.1.png,I67Y2005,2005,Line,Line,Neutral,Neutral
VisC.65.2.png,I68Y2005,2005,Line,Line,Easy,Easy
VisC.65.10.png,I70Y2005,2005,Line,Line,Easy,Easy
VisC.73.8.png,I78Y2005,2005,Glyph,Glyph,Easy,Neutral
VisC.73.7.png,I76Y2005,2005,Line,Line,Easy,Easy
VisC.73.11.png,I81Y2005,2005,Surface/Volume,Point,Hard,Neutral
VisC.73.10.png,I82Y2005,2005,Glyph,Point,Easy,Easy
VisC.73.9.png,I83Y2005,2005,Line,Glyph,Easy,Easy
VisC.79.3.png,I86Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.79.5.png,I88Y2005,2005,Node-link,Node-link,Easy,Neutral
VisC.87.1.png,I90Y2005,2005,Pattern,Surface/Volume,Neutral,Easy
VisC.87.4.png,I93Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.87.5.png,I94Y2005,2005,Pattern,Pattern,Easy,Neutral
VisC.87.7.png,I96Y2005,2005,Line,Line,Easy,Easy
VisC.87.11.png,I100Y2005,2005,Line,Line,Easy,Easy
VisC.87.8.png,I97Y2005,2005,Line,Line,Easy,Easy
VisC.103.8.png,I109Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.103.10.png,I110Y2005,2005,Line,Line,Easy,Easy
VisC.111.1.png,I112Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.111.5.png,I115Y2005,2005,Bar,Bar,Easy,Neutral
VisC.111.7.png,I116Y2005,2005,Line,Line,Neutral,Easy
VisC.111.8.png,I117Y2005,2005,Line,Line,Hard,Easy
VisC.111.9.png,I118Y2005,2005,Line,Line,Easy,Easy
VisC.111.11.png,I120Y2005,2005,Bar,Bar,Neutral,Easy
VisC.119.5.png,I125Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.119.11.png,I130Y2005,2005,Line,Line,Easy,Easy
VisC.119.10.png,I129Y2005,2005,Line,Line,Easy,Easy
VisC.127.7.png,I137Y2005,2005,Line,Line,Easy,Easy
VisC.127.6.png,I136Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.127.11.png,I140Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.143.1.png,I147Y2005,2005,Surface/Volume,Surface/Volume,Hard,Easy
VisC.143.3.png,I149Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.143.7.png,I153Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Hard
VisC.151.2.png,I159Y2005,2005,Line,Line,Easy,Easy
VisC.151.3.png,I160Y2005,2005,Line,Line,Easy,Neutral
VisC.151.6.png,I163Y2005,2005,Point,Surface/Volume,Easy,Neutral
VisC.151.11.png,I167Y2005,2005,Bar,Line,Neutral,Easy
VisC.151.13.png,I169Y2005,2005,Line,Line,Easy,Easy
VisC.159.1.png,I171Y2005,2005,Line,Line,Easy,Easy
VisC.167.6.png,I184Y2005,2005,Line,Line,Easy,Easy
VisC.167.8.png,I186Y2005,2005,Line,Line,Easy,Easy
VisC.167.7.png,I185Y2005,2005,Line,Line,Easy,Easy
VisC.167.9.png,I187Y2005,2005,Bar,Bar,Easy,Easy
VisC.167.11.png,I189Y2005,2005,Bar,Bar,Easy,Easy
VisC.167.10.png,I188Y2005,2005,Bar,Bar,Easy,Easy
VisC.175.1.png,I190Y2005,2005,Surface/Volume,Grid,Neutral,Neutral
VisC.175.8.png,I197Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.175.10.png,I198Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.183.4.png,I203Y2005,2005,Line,Line,Easy,Easy
VisC.183.5.png,I204Y2005,2005,Surface/Volume,Surface/Volume,Hard,Easy
VisC.183.6.png,I205Y2005,2005,Line,Line,Easy,Easy
VisC.191.4.png,I209Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.191.3.png,I208Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.191.6.png,I211Y2005,2005,Area,Grid,Neutral,Neutral
VisC.191.13.png,I214Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.191.11.png,I212Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.191.12.png,I213Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.191.17.png,I218Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.191.15.png,I216Y2005,2005,Surface/Volume,Surface/Volume,Easy,Hard
VisC.191.14.png,I215Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.199.5.png,I222Y2005,2005,Line,Line,Easy,Easy
VisC.199.8.png,I225Y2005,2005,Line,Line,Easy,Easy
VisC.199.9.png,I226Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.207.5.png,I231Y2005,2005,Area,Node-link,Neutral,Neutral
VisC.207.10.png,I235Y2005,2005,Surface/Volume,Surface/Volume,Easy,Hard
VisC.215.8.png,I244Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.215.7.png,I243Y2005,2005,Line,Line,Easy,Easy
VisC.223.1.png,I245Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.223.3.png,I247Y2005,2005,Surface/Volume,Surface/Volume,Easy,Hard
VisC.223.8.png,I251Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.239.7.png,I263Y2005,2005,Line,Line,Easy,Easy
VisC.239.6.png,I262Y2005,2005,Bar,Bar,Easy,Easy
VisC.239.9.png,I265Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.239.10.png,I266Y2005,2005,Bar,Bar,Easy,Easy
VisC.239.11.png,I267Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.247.5.png,I272Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.247.7.png,I274Y2005,2005,Line,Line,Easy,Easy
VisC.255.4.png,I280Y2005,2005,Line,Line,Easy,Neutral
VisC.255.7.png,I283Y2005,2005,Pattern,Grid,Hard,Easy
VisC.255.10.png,I286Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.263.7.png,I294Y2005,2005,Line,Line,Easy,Easy
VisC.271.1.png,I301Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.271.6.png,I306Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.271.8.png,I308Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.271.11.png,I311Y2005,2005,Surface/Volume,Surface/Volume,Easy,Hard
VisC.271.9.png,I309Y2005,2005,Line,Line,Easy,Easy
VisC.271.13.png,I312Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.271.14.png,I313Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.279.2.png,I315Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.279.7.png,I319Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.287.5.png,I325Y2005,2005,Line,Line,Neutral,Neutral
VisC.287.7.png,I327Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.287.8.png,I328Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.295.2.png,I330Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.295.3.png,I331Y2005,2005,Pattern,Pattern,Easy,Neutral
VisC.295.5.png,I333Y2005,2005,Surface/Volume,Area,Neutral,Hard
VisC.295.8.png,I336Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.303.8.png,I341Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.303.9.png,I342Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Hard
VisC.303.10.png,I343Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.311.1.png,I344Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.311.2.png,I345Y2005,2005,Line,Line,Easy,Easy
VisC.311.3.png,I346Y2005,2005,Line,Line,Easy,Easy
VisC.311.4.png,I347Y2005,2005,Line,Line,Easy,Easy
VisC.311.7.png,I349Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.311.8.png,I350Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.311.9.png,I351Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.311.10.png,I352Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.311.11.png,I353Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.319.12.png,I364Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.319.11.png,I363Y2005,2005,Grid,Surface/Volume,Easy,Neutral
VisC.319.15.png,I365Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.319.16.png,I366Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.327.2.png,I369Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Hard
VisC.327.6.png,I373Y2005,2005,Surface/Volume,Grid,Easy,Easy
VisC.327.5.png,I372Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.327.8.png,I375Y2005,2005,Surface/Volume,Surface/Volume,Easy,Hard
VisC.335.4.png,I381Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.335.5.png,I382Y2005,2005,Pattern,Pattern,Easy,Easy
VisC.335.9.png,I384Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.343.1.png,I385Y2005,2005,Surface/Volume,Grid,Easy,Neutral
VisC.343.2.png,I386Y2005,2005,Line,Line,Easy,Easy
VisC.343.3.png,I387Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.343.5.png,I389Y2005,2005,Pattern,Grid,Easy,Easy
VisC.343.7.png,I391Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.351.1.png,I396Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.351.5.png,I400Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.351.9.png,I404Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.351.8.png,I403Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.359.2.png,I407Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.359.1.png,I406Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.359.6.png,I411Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
